date_forecast,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
2022-10-29 08:00:00,7.75,1.234,946.3,39978.0,29.599998,326.25,0.0,280.225,9.975,18105.65,2.125,3835.775,94.325,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1002.0,0.0,0.0,989.2,995.3,0.0,0.0,91.15,1001.3,0.0,0.0,0.0,0.0,0.0,130.27425,3.60925,0.275,281.425,94.325,20244.85,4.875,4.3500004,-2.1999998,0.0,248.59999999999997
2022-10-29 09:00:00,7.35,1.23725,968.675,208735.6,88.65,380.82498,0.0,279.45,33.550003,78352.4,21.35,42301.05,89.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1003.875,0.0,0.0,991.05,997.15,0.0,0.0,88.1,1003.15,0.0,0.0,0.0,0.0,0.0,144.2575,8.155,0.1,280.9,89.5,31633.775,4.925,4.3,-2.425,0.0,442.42
2022-10-29 10:00:00,6.775,1.24,1039.3,424566.2,144.2,638.5,0.0,278.25,61.15,170504.47,37.275,105526.625,86.15,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1005.95,0.0,0.0,993.05,999.15,0.0,0.0,80.95,1005.25,0.0,0.0,0.0,0.0,0.0,158.74275,11.351749,0.1,280.5,86.15,45717.0,4.8,4.05,-2.575,0.0,565.84
2022-10-29 11:00:00,5.875,1.2435,1112.9,582843.75,174.45,955.575,0.0,276.2,71.6,239022.72,52.075,160768.9,58.975,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1007.7,0.0,0.0,994.75,1000.825,0.0,0.0,70.775,1006.925,0.0,0.0,0.0,0.0,0.0,173.61375,12.95275,0.025,280.0,59.025,54935.727,4.45,3.7,-2.55,0.0,679.8
2022-10-29 12:00:00,5.325,1.2442499,2085.25,633683.8,171.975,1194.675,0.0,274.85,76.675,266895.88,56.375,195213.02,37.425,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.675,0.0,0.0,995.675,1001.75,0.0,0.0,63.125,1007.9,0.0,0.0,0.0,0.0,0.0,188.6155,12.82275,0.0,280.05,39.425,57961.4,4.3250003,4.05,-1.5,0.0,1154.7800000000002
2022-10-29 13:00:00,5.2,1.2442499,8530.5,565451.0,137.25,1459.675,0.0,274.5,48.925003,226034.2,97.625,277230.78,26.825,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1009.35,0.0,0.0,996.325,1002.425,0.0,0.0,59.75,1008.525,0.0,0.0,0.0,0.0,0.0,203.44275,10.97225,0.0,280.375,36.0,58882.05,4.4,4.3250003,-0.9,0.0,392.04
2022-10-29 14:00:00,5.2,1.2465,7622.45,394155.6,79.25,1533.35,0.0,274.5,35.875,152654.58,53.725,272430.5,28.675,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1010.15,0.0,0.0,997.19995,1003.30005,0.0,0.0,59.525,1009.425,0.0,0.0,0.0,0.0,0.0,217.85626,7.557,0.0,280.45,37.175,58287.074,4.25,4.2,-0.65,0.0,80.08
2022-10-29 15:00:00,5.2,1.252,1266.1,177691.9,22.425001,1221.75,0.0,274.55,13.75,89377.0,8.6,112218.25,65.075,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1011.125,0.0,0.0,998.19995,1004.35,0.0,0.0,62.65,1010.475,0.0,0.0,0.0,0.0,0.0,231.7655,2.8355,0.0,280.15,67.4,56759.15,3.825,3.825,-0.050000004,0.0,3.08
2022-10-29 16:00:00,5.3,1.2565,1223.75,26637.15,0.0,981.775,0.0,274.65002,0.0,24765.025,0.0,15513.051,93.975,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.95,0.0,0.0,999.1,1005.225,0.0,0.0,65.600006,1011.4,0.0,0.0,0.0,0.0,0.0,245.2435,-2.87575,0.025,279.75,94.075,54780.2,3.475,3.45,0.45000002,0.0,0.0
2022-10-29 17:00:00,5.3,1.2595,1167.85,0.0,0.0,900.75,0.0,274.7,0.0,0.0,0.0,0.0,99.525,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.625,0.0,0.0,999.8,1005.95,0.0,0.0,67.225,1012.1,0.0,0.0,0.0,0.0,0.0,258.50375,-9.24025,0.1,279.4,99.525,52657.125,3.2,3.175,0.6,0.0,0.0
2022-10-29 18:00:00,5.3,1.26125,1149.325,0.0,0.0,828.525,0.0,274.7,0.0,0.0,0.0,0.0,96.675,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.275,0.0,0.0,1000.475,1006.6,0.0,0.0,68.55,1012.8,0.0,0.0,0.0,0.0,0.0,271.86176,-15.913,0.1,279.175,96.675,51999.15,2.85,2.85,0.5,0.0,0.0
2022-10-29 19:00:00,5.3250003,1.263,1130.95,0.0,0.0,778.65,0.0,274.775,0.0,0.0,0.0,0.0,88.55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.8,0.0,0.0,1000.95,1007.1,0.0,0.0,69.95,1013.25,0.0,0.0,0.0,0.0,0.0,285.70425,-22.52975,0.1,278.975,88.55,51852.55,2.425,2.35,0.5,0.0,0.0
2022-10-29 20:00:00,5.4,1.2645,1136.55,0.0,0.0,712.6,0.0,274.9,0.0,0.0,0.0,0.0,85.55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.15,0.0,0.0,1001.25,1007.425,0.0,0.0,72.075,1013.625,0.0,0.0,0.0,0.0,0.0,300.44977,-28.6885,0.1,278.725,85.65,51752.5,2.0249999,1.925,0.6,0.0,0.0
2022-10-29 21:00:00,5.475,1.2665,1028.5,0.0,0.0,648.275,0.0,275.05,0.0,0.0,0.0,0.0,88.85,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.45,0.0,0.0,1001.6,1007.75,0.0,0.0,74.0,1013.95,0.0,0.0,0.0,0.0,0.0,316.46924,-33.931,0.05,278.55,88.875,51093.5,1.75,1.325,1.05,0.0,0.0
2022-10-29 22:00:00,5.5,1.26775,993.4,0.0,0.0,704.4,0.0,275.17502,0.0,0.0,0.0,0.0,89.225,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.775,0.0,0.0,1001.85,1008.05,0.0,0.0,73.75,1014.25,0.0,0.0,0.0,0.0,0.0,333.9205,-37.7525,0.0,278.4,89.225,49878.85,1.7,0.85,1.45,0.0,0.0
2022-10-29 23:00:00,5.5,1.2695,1105.55,0.0,0.0,966.925,0.0,275.15002,0.0,0.0,0.0,0.0,77.275,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.8,0.0,0.0,1002.0,1008.175,0.0,0.0,73.325005,1014.375,0.0,0.0,0.0,0.0,0.0,352.52975,-39.68525,0.0,278.425,77.275,48438.426,1.525,0.5,1.45,0.0,0.0
2022-10-30 00:00:00,5.5,1.2745,1383.25,0.0,0.0,1165.4833,0.0,275.1,0.0,0.0,0.0,0.0,37.774998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.625,0.0,0.0,1001.825,1008.025,0.0,0.0,76.3,1014.25,0.0,0.0,0.0,0.0,0.0,11.2395,-39.5635,0.0,278.075,39.65,45148.1,1.65,0.55,1.55,0.0,0.0
2022-10-30 01:00:00,5.3250003,1.2802501,4285.5,0.0,0.0,1141.7666,0.0,274.55,0.0,0.0,0.0,0.0,9.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.25,0.0,0.0,1001.4,1007.6,0.0,0.0,82.025,1013.875,0.0,0.0,0.0,0.0,0.0,28.87375,-37.61175,0.0,277.15002,12.575,41573.824,2.225,0.9,2.0249999,0.0,0.0
2022-10-30 02:00:00,5.275,1.2822499,7857.5,0.0,0.0,1105.1,0.0,274.34998,0.0,0.0,0.0,0.0,8.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.3,0.0,0.0,1001.5,1007.7,0.0,0.0,81.3,1014.0,0.0,0.0,0.0,0.0,0.0,46.1535,-33.535,0.0,277.1,9.55,41504.375,1.975,0.725,1.8499999,0.0,0.0
2022-10-30 03:00:00,5.275,1.282,10090.0,0.0,0.0,2829.05,0.0,274.34998,0.0,0.0,0.0,0.0,42.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.15,0.0,0.0,1001.35,1007.6,0.0,0.0,80.6,1013.85,0.0,0.0,0.0,0.0,0.0,61.98525,-28.1145,0.0,277.25,66.075,40448.05,1.65,0.5,1.55,0.0,0.0
2022-10-30 04:00:00,5.3,1.28125,4486.0,0.0,0.0,2096.45,0.0,274.475,0.0,0.0,0.0,0.0,76.225,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.175,0.0,0.0,1001.3,1007.525,0.0,0.0,81.225,1013.8,0.0,0.0,0.0,0.0,0.0,76.5765,-21.85275,0.0,277.425,94.2,38587.25,1.15,0.275,1.15,0.0,0.0
2022-10-30 05:00:00,5.45,1.28075,1121.0,0.0,0.0,833.3,0.0,274.85,0.0,0.0,0.0,0.0,80.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.15,0.0,0.0,1001.3,1007.5,0.0,0.0,83.7,1013.8,0.0,0.0,0.0,0.0,0.0,90.31825,-15.20075,0.0,277.5,83.825,33685.375,0.95,-0.275,0.9,0.0,0.0
2022-10-30 06:00:00,5.575,1.2767501,1059.175,0.0,0.0,712.25,0.0,275.225,0.0,0.0,0.0,0.0,64.675,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.0,0.0,0.0,1001.125,1007.325,0.0,0.0,83.4,1013.6,0.0,0.0,0.0,0.0,0.0,103.6305,-8.55425,0.0,277.75,65.1,36998.35,1.0,-0.6,0.8,0.0,0.0
2022-10-30 07:00:00,5.6,1.272,1480.75,0.0,0.0,791.45,0.0,275.425,0.0,0.0,0.0,0.0,51.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.8,0.0,0.0,1000.875,1007.075,0.0,0.0,83.35,1013.325,0.0,0.0,0.0,0.0,0.0,116.891754,-2.27125,0.0,278.075,57.475,44042.676,0.95,-0.75,0.575,0.0,320.53999999999996
2022-10-30 08:00:00,5.75,1.2685,5444.5,33854.273,26.675,1783.1,0.0,275.75,16.9,30438.676,5.5,9891.925,59.175003,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1013.7,0.0,0.0,1000.75,1006.95,0.0,0.0,83.925,1013.175,0.0,0.0,0.0,0.0,0.0,130.40399,3.30475,0.0,278.25,81.45,46912.824,0.9,-0.875,0.25,0.0,1868.02
2022-10-30 09:00:00,5.95,1.2635,7619.7,194262.0,83.65,3834.45,0.0,276.25,48.15,117092.05,27.8,59917.176,70.75,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.625,0.0,0.0,1000.65,1006.825,0.0,0.0,83.55,1013.05,0.0,0.0,0.0,0.0,0.0,144.3615,7.8407497,0.0,278.4,98.3,47646.35,0.975,-0.9,-0.25,0.0,437.58
2022-10-30 10:00:00,6.2,1.258,9360.9,404722.72,138.3,6413.5,0.0,276.875,65.675,204854.0,50.699997,141300.95,61.2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.525,0.0,0.0,1000.55,1006.7,0.0,0.0,83.875,1012.875,0.0,0.0,0.0,0.0,0.0,158.8135,11.028749,0.0,278.625,96.875,48179.42,1.0,-0.75,-0.65,0.0,2953.06
2022-10-30 11:00:00,6.375,1.2535,10423.05,560849.9,168.2,3581.6,0.0,277.35,60.425,226952.12,105.175,280631.16,48.85,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.5,0.0,0.0,1000.45,1006.6,0.0,0.0,83.125,1012.75,0.0,0.0,0.0,0.0,0.0,173.64626,12.6235,0.0,279.05,91.275,50414.2,1.25,-0.875,-0.9,0.0,2795.98
2022-10-30 12:00:00,6.525,1.2505,10428.987,611078.9,165.7,2385.9624,0.0,277.675,50.55,199753.97,123.475006,411642.7,26.25,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.15,0.0,0.0,1000.15,1006.275,0.0,0.0,82.0,1012.45,0.0,0.0,0.0,0.0,0.0,188.6075,12.492,0.0,279.55,51.45,51699.9,1.95,-1.5,-1.25,0.0,2254.12
2022-10-30 13:00:00,6.7,1.249,10455.5,543406.0,131.325,10164.8,0.0,278.05,45.574997,172998.17,97.625,398026.16,22.625,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1012.6,0.0,0.0,999.65,1005.75,0.0,0.0,82.5,1011.9,0.0,0.0,0.0,0.0,0.0,203.39624,10.64475,0.0,279.95,45.275,50492.676,2.1,-1.55,-1.4,0.0,1324.18
2022-10-30 14:00:00,6.8,1.2495,10352.72,374431.62,74.4,9990.567,0.0,278.275,32.8,141063.08,53.175,271412.47,10.4,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1011.80005,0.0,0.0,998.80005,1004.925,0.0,0.0,83.8,1011.05005,0.0,0.0,0.0,0.0,0.0,217.77701,7.2355,0.0,280.275,20.8,47978.1,2.575,-2.025,-1.575,0.0,322.74
2022-10-30 15:00:00,6.75,1.2525,9016.572,163928.56,19.675,7725.545,0.0,278.15002,9.95,77034.17,10.15,113957.73,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1011.275,0.0,0.0,998.4,1004.5,0.0,0.0,85.175,1010.7,0.0,0.0,0.0,0.0,0.0,231.66025,2.52225,0.0,280.4,0.0,45438.55,2.35,-2.0,-1.25,0.0,2.86
2022-10-30 16:00:00,6.525,1.26025,7372.0835,22209.0,0.0,4937.8247,0.0,277.6,0.0,17966.824,0.0,18284.176,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.825,0.0,0.0,998.125,1004.25,0.0,0.0,87.9,1010.45,0.0,0.0,0.0,0.0,0.0,245.119,-3.182,0.0,280.25,0.0,41272.55,2.05,-1.9499999,-0.5,0.0,0.0
2022-10-30 17:00:00,6.1,1.26775,5727.5947,0.0,0.0,3195.5,0.0,276.575,0.0,0.0,0.0,0.0,7.2000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.225,0.0,0.0,997.6,1003.75,0.0,0.0,90.65,1009.975,0.0,0.0,0.0,0.0,0.0,258.3665,-9.54225,0.0,280.075,7.2000003,36399.75,2.1,-2.1,0.05,0.0,0.0
2022-10-30 18:00:00,5.8,1.2715,4083.1055,0.0,0.0,3202.5,1.0,275.8,0.0,0.0,0.0,0.0,21.55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.9,0.0,0.0,997.275,1003.475,0.35000002,0.0,90.875,1009.675,0.0,0.0,0.0,0.0,0.0,271.71725,-16.213501,0.0,280.0,21.55,36340.227,1.8,-1.8,0.25,0.0,0.0
2022-10-30 19:00:00,5.775,1.2715,3055.3,0.0,0.0,2688.625,1.0,275.67502,0.0,0.0,0.0,0.0,68.45,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.75,0.0,0.0,997.125,1003.3,1.35,0.0,88.275,1009.55,0.0,0.0,0.0,0.0,0.0,285.56024,-22.83275,0.0,279.825,68.575,39334.75,1.5,-1.425,0.425,0.0,0.0
2022-10-30 20:00:00,5.775,1.2685,2514.05,0.0,0.0,2134.65,1.0,275.775,0.0,0.0,0.0,0.0,87.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.575,0.0,0.0,996.875,1003.05,0.0,0.0,84.775,1009.25,0.0,0.0,0.0,0.0,0.0,300.31573,-28.9985,0.0,279.7,87.9,42754.05,1.15,-1.15,0.375,0.0,0.0
2022-10-30 21:00:00,5.8,1.2645,2084.45,0.0,0.0,1903.25,0.25,275.9,0.0,0.0,0.0,0.0,94.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.5,0.0,0.0,996.775,1002.9,0.0,0.0,82.9,1009.1,0.0,0.0,0.0,0.0,0.0,316.36026,-34.249,0.1,279.625,95.5,45051.05,1.125,-1.1,0.22500001,0.0,0.0
2022-10-30 22:00:00,5.8,1.262,2116.95,0.0,0.0,1817.05,0.0,275.9,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.35,0.0,0.0,996.6,1002.725,0.0,0.0,81.15,1008.925,0.0,0.0,0.0,0.0,0.0,333.85425,-38.07925,0.25,279.85,100.0,46304.203,1.55,-1.55,0.2,0.0,0.0
2022-10-30 23:00:00,5.875,1.26,2032.775,0.0,0.0,1836.1,0.0,276.075,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.15,0.0,0.0,996.35,1002.5,0.0,0.0,79.75,1008.675,0.0,0.0,0.0,0.0,0.0,352.5235,-40.015747,0.17500001,280.225,100.0,46606.125,1.75,-1.75,-0.17500001,0.0,0.0
2022-10-31 00:00:00,5.925,1.259,3672.9,0.0,0.0,2055.075,0.0,276.15,0.0,0.0,0.0,0.0,95.125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.8,0.0,0.0,996.075,1002.17505,0.0,0.0,79.2,1008.375,0.0,0.0,0.0,0.0,0.0,11.2955,-39.8905,0.1,280.175,99.7,46754.75,1.6750001,-1.575,-0.55,0.0,0.0
2022-10-31 01:00:00,6.0,1.2605,5146.3,0.0,0.0,2356.85,0.0,276.34998,0.0,0.0,0.0,0.0,88.725,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.875,0.0,0.0,995.15,1001.25,0.0,0.0,80.3,1007.45,0.0,0.0,0.0,0.0,0.0,28.97975,-37.928,0.0,280.1,99.65,42142.773,1.85,-1.85,-0.475,0.0,0.0
2022-10-31 02:00:00,6.125,1.2595,3283.625,0.0,0.0,2251.2,0.0,276.6,0.0,0.0,0.0,0.0,95.475,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.425,0.0,0.0,994.65,1000.775,0.0,0.0,82.1,1006.95,0.0,0.0,0.0,0.0,0.075,46.29725,-33.8395,0.0,280.35,100.0,41846.426,1.75,-1.75,-0.375,0.0,0.0
2022-10-31 03:00:00,6.2,1.2585,3896.9,0.0,0.0,2041.875,0.0,276.775,0.0,0.0,0.0,0.0,98.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.9,0.09,1.0,995.1,1001.225,0.0,0.025,83.6,1007.4,0.0,0.0,0.0,0.0,0.55,62.148247,-28.4085,0.125,279.675,100.0,29610.55,1.1,-0.42499998,-0.75,0.0,0.0
2022-10-31 04:00:00,6.375,1.259,3042.1,0.0,0.0,1761.7,0.0,277.2,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.175,0.11,1.0,995.375,1001.525,0.0,0.1,86.5,1007.7,0.0,0.0,0.0,0.0,0.925,76.74575,-22.13975,0.2,279.125,100.0,11287.774,1.0,0.55,0.55,0.0,0.0
2022-10-31 05:00:00,6.5,1.26,2259.8,0.0,0.0,1378.725,0.0,277.5,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.225,0.0,0.0,995.42505,1001.57495,0.0,0.1,90.6,1007.75,0.0,0.0,0.0,0.0,0.7,90.485,-15.486,0.125,278.95,100.0,5165.775,1.7249999,0.725,1.55,0.0,0.0
2022-10-31 06:00:00,6.575,1.259,1746.55,0.0,0.0,1238.0751,0.0,277.675,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.35,0.0,0.0,995.55,1001.7,0.0,0.1,91.15,1007.85,0.0,0.0,0.0,0.0,0.25,103.789,-8.8415,0.15,279.45,100.0,5819.1,1.975,0.875,1.8,0.0,0.0
2022-10-31 07:00:00,6.75,1.2565,2347.875,0.0,0.0,1890.6001,0.0,278.05,0.0,0.0,0.0,0.0,93.425,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.575,0.0,0.0,995.775,1001.9,0.0,0.05,89.9,1008.075,0.0,0.0,0.0,0.0,0.075,117.0365,-2.56475,0.075,280.3,93.425,9142.4,1.525,0.2,1.5,0.0,8.8
2022-10-31 08:00:00,6.8500004,1.254,2456.85,29417.225,23.875,2019.85,0.0,278.32498,15.800001,28431.45,5.2250004,9400.45,53.65,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1008.75,0.0,0.0,995.95,1002.07495,0.0,0.0,88.95,1008.25,0.0,0.0,0.0,0.0,0.0,130.5295,3.0025,0.0,280.95,53.65,24220.375,1.1500001,-0.6,0.95,0.0,225.93999999999997
2022-10-31 09:00:00,7.05,1.24875,2200.9792,180358.53,78.825,1867.2958,0.0,278.8,37.9,96599.58,44.425,89356.57,14.55,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.95,0.0,0.0,996.125,1002.225,0.0,0.0,88.225,1008.35,0.0,0.0,0.0,0.0,0.0,144.461,7.52875,0.0,281.65,14.55,37854.773,1.1500001,-1.025,0.5,0.0,577.72
2022-10-31 10:00:00,7.5,1.243,2082.4082,385316.44,132.525,1855.5416,0.0,279.775,45.0,149119.3,95.775,252356.27,2.175,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1009.25,0.0,0.0,996.375,1002.45,0.0,0.0,88.9,1008.575,0.0,0.0,0.0,0.0,0.0,158.8805,10.70825,0.0,281.975,2.175,41340.8,0.85,-0.825,0.15,0.0,932.3599999999999
