id,prediction
280,389.96057
281,172.23636
282,141.29865
283,54.45237
284,11.468278
285,-10.203843
286,-4.5092015
287,5.489772
288,-10.042881
289,-4.485509
290,67.50922
291,159.5053
292,422.9289
293,970.6489
294,1412.0277
295,1858.7554
296,1723.4442
297,2452.2417
298,2426.8936
299,2200.2585
300,1699.0472
301,1859.4072
302,1852.7645
303,1471.3217
304,1171.9095
305,847.5125
306,413.75018
307,185.60988
308,31.695173
309,-3.0809035
310,-3.3583384
311,6.7058167
312,3.1639767
313,3.4593737
314,81.36375
315,206.20525
316,389.04187
317,630.56555
318,924.90106
319,1712.7479
320,2307.9033
321,2770.6277
322,2570.107
323,2340.1152
324,2073.3232
325,1609.2819
326,1060.9263
327,662.89575
328,671.78735
329,376.0749
330,125.058914
331,72.86883
332,24.595451
333,2.9965334
334,1.6286832
335,3.7055745
336,6.41337
337,4.058082
338,27.14698
339,104.32002
340,244.13303
341,524.5388
342,897.2891
343,912.0547
344,1022.10205
345,1516.804
346,803.63544
347,1116.2821
348,1048.7777
349,1178.2317
350,1222.654
351,979.68726
352,699.017
353,430.94128
354,209.56923
355,138.21805
356,29.994617
357,3.9121284
358,-0.5076046
359,2.0784864
360,5.888624
361,7.3594775
362,52.87511
363,185.98279
364,330.50916
365,560.78955
366,838.2754
367,885.37964
368,1228.6223
369,1666.6462
370,1489.0315
371,2086.8516
372,1845.9012
373,1559.6038
374,1136.9619
375,987.70715
376,888.6589
377,752.78284
378,316.95898
379,68.99511
380,11.339685
381,-0.8256651
382,-0.7164041
383,3.1180854
384,6.560947
385,9.753118
386,74.60753
387,167.85077
388,326.47986
389,540.8027
390,490.78326
391,702.59174
392,804.94775
393,1441.8818
394,1422.2833
395,1472.5111
396,1585.7808
397,1450.6205
398,1393.4548
399,904.7718
400,975.3035
401,938.7631
402,505.2485
403,203.81277
404,57.99459
405,2.4260378
406,-6.3606033
407,-6.290926
408,-6.794697
409,45.847054
410,145.35178
411,396.96054
412,761.025
413,2315.5642
414,3347.864
415,3947.1235
416,4643.6284
417,4965.9897
418,4777.4346
419,4575.9316
420,4662.872
421,3920.5125
422,3682.9514
423,3064.5474
424,2125.3362
425,1120.9683
426,527.8714
427,321.27078
428,183.53737
429,-38.72196
430,-21.63359
431,1.8170452
432,22.947357
433,46.128544
434,166.72751
435,332.48596
436,782.1279
437,1523.4468
438,1973.8436
439,2974.5532
440,3781.5693
441,4206.9077
442,3887.761
443,2869.3357
444,1039.9043
445,576.50745
446,1029.16
447,950.21655
448,1034.4537
449,571.0613
450,336.25494
451,199.93056
452,68.68505
453,14.0718355
454,6.283885
455,4.181698
456,-5.198272
457,-2.305156
458,52.83603
459,166.02655
460,391.27478
461,960.43396
462,2282.721
463,3103.5479
464,3889.2012
465,4295.9907
466,4408.322
467,4427.884
468,4337.3145
469,4012.6582
470,3614.0066
471,2986.6013
472,2227.733
473,1119.7897
474,573.81854
475,336.67273
476,128.23064
477,14.856533
478,9.992654
479,18.279375
480,14.342295
481,37.48349
482,278.39374
483,636.04346
484,1053.2037
485,2116.442
486,3231.2837
487,3960.1162
488,4562.8096
489,4815.3994
490,4904.776
491,4977.2285
492,4595.8955
493,4209.486
494,3725.2158
495,2958.1196
496,2165.389
497,1195.5797
498,833.9143
499,430.94635
500,224.81332
501,23.044655
502,6.0646048
503,10.320284
504,-1.1022091
505,-3.1776352
506,120.47731
507,417.67862
508,957.0658
509,1850.5044
510,2854.3784
511,3786.0684
512,4212.2886
513,4506.0645
514,4525.0703
515,4070.1782
516,3487.9185
517,3501.5771
518,2887.0127
519,1949.849
520,1421.3441
521,649.70966
522,450.9715
523,207.9222
524,45.121696
525,-6.568218
526,-11.204191
527,-6.2912908
528,-19.851229
529,-21.004683
530,31.215853
531,142.14043
532,315.62833
533,574.7897
534,865.973
535,1028.6823
536,804.9861
537,765.2438
538,1418.8717
539,2968.6196
540,3270.3977
541,2900.866
542,2915.52
543,2786.581
544,1619.367
545,920.4966
546,631.7894
547,488.31937
548,109.45511
549,-7.1220474
550,-16.333075
551,8.156484
552,1.0206177
553,-9.17119
554,59.174694
555,153.11385
556,133.90434
557,214.62578
558,417.77808
559,725.9877
560,1060.2969
561,1249.0616
562,1472.9817
563,1388.1252
564,1009.0518
565,1316.1565
566,1358.7585
567,2229.8618
568,1586.0269
569,925.54047
570,469.9148
571,131.54614
572,64.8953
573,8.183193
574,1.3922004
575,-4.169187
576,9.971569
577,26.869331
578,168.38564
579,601.7744
580,1195.2087
581,2378.2554
582,3583.5093
583,4360.8433
584,4179.86
585,4535.6772
586,4535.424
587,4401.937
588,3737.979
589,2765.3257
590,2370.837
591,1652.894
592,1292.829
593,674.396
594,300.71973
595,86.31204
596,79.294205
597,-67.03246
598,-46.354744
599,-23.138023
600,-22.043924
601,-3.4774957
602,116.23565
603,330.73404
604,937.2523
605,1736.2089
606,2738.878
607,3403.5808
608,4342.2803
609,4121.1104
610,3984.7002
611,4653.0264
612,4319.3613
613,3838.1582
614,2850.9526
615,1813.5925
616,1412.3904
617,764.5509
618,609.62463
619,280.309
620,79.92244
621,20.557592
622,8.109055
623,8.868881
624,7.6450095
625,33.34303
626,114.3313
627,183.31747
628,411.47495
629,384.74475
630,520.9107
631,841.16003
632,857.5691
633,1090.5626
634,1345.2504
635,1170.6718
636,1286.9708
637,877.0266
638,484.82275
639,678.44885
640,448.07068
641,309.96686
642,137.03363
643,97.343216
644,37.73824
645,7.409725
646,5.5018735
647,-8.462798
648,2.8206506
649,2.983109
650,51.465397
651,92.29985
652,148.90364
653,248.49774
654,345.49246
655,627.995
656,788.09656
657,748.51874
658,695.65875
659,562.6
660,798.35956
661,839.062
662,795.31494
663,741.29846
664,602.5624
665,432.3368
666,303.4347
667,179.32452
668,59.94431
669,-0.45693815
670,-0.2468072
671,-0.27629292
672,-42.361748
673,-25.97785
674,146.00986
675,138.48383
676,405.43173
677,919.4431
678,2418.0928
679,3004.1548
680,3189.918
681,3482.9597
682,3632.102
683,3318.3872
684,3086.8774
685,2764.456
686,2265.0322
687,1282.7017
688,585.2865
689,359.72528
690,64.81712
691,111.66274
692,-47.31293
693,-37.15144
694,-16.813995
695,-3.5490599
696,-15.329926
697,5.8530507
698,36.71832
699,156.5049
700,238.19305
701,155.11302
702,180.65533
703,295.35413
704,1188.6311
705,1851.8068
706,2218.498
707,2499.0688
708,2477.631
709,2754.1157
710,1249.9073
711,1059.4683
712,692.87524
713,514.0008
714,266.45538
715,135.49518
716,55.822063
717,-1.5657287
718,-2.3337057
719,8.83041
720,0.13591073
721,0.03582188
722,0.032823943
723,4.893047
724,60.439888
725,163.87251
726,373.8921
727,495.58936
728,545.8308
729,545.24664
730,539.076
731,511.77856
732,416.00217
733,479.5683
734,425.6707
735,306.2546
736,214.01588
737,110.61075
738,40.920692
739,2.3166142
740,-0.01423659
741,0.20504665
742,0.14718339
743,-0.00027669346
744,6.3164477
745,-0.673295
746,-0.29264393
747,-0.12905525
748,17.729479
749,131.76959
750,274.93063
751,378.62537
752,531.97656
753,651.224
754,712.4411
755,718.8163
756,690.89197
757,695.9423
758,633.56824
759,597.5962
760,446.19818
761,308.90808
762,142.4972
763,58.98799
764,10.319018
765,1.1250781
766,0.9454876
767,-0.71414864
768,-0.31774643
769,6.3164477
770,1.0551815
771,0.5424924
772,1.0378801
773,42.947155
774,145.09377
775,309.04044
776,486.62418
777,650.0832
778,766.1206
779,892.7538
780,965.99817
781,940.52985
782,863.0543
783,810.95123
784,665.80444
785,492.63882
786,283.5678
787,164.83356
788,77.59098
789,19.278082
790,1.1044102
791,2.003719
792,0.78245085
793,0.8545269
794,6.3164477
795,0.009463666
796,0.08081624
797,3.1654415
798,35.574272
799,128.0543
800,331.64206
801,543.47906
802,662.2631
803,769.0582
804,749.81244
805,740.121
806,703.05255
807,618.3202
808,586.42145
809,653.5931
810,500.3054
811,329.46347
812,145.29874
813,58.335983
814,22.930569
815,-0.8109059
816,0.10079223
817,-0.93798447
818,-0.42796525
819,6.3164477
820,-0.5387833
821,-0.58268964
822,7.4603257
823,58.872932
824,159.55586
825,309.37436
826,470.37592
827,647.7425
828,812.98004
829,857.9109
830,989.78015
831,1004.47296
832,969.7603
833,860.1732
834,707.4044
835,536.8397
836,320.4825
837,193.5873
838,87.06602
839,27.005213
840,2.3796976
841,-0.056052327
842,0.3808613
843,-0.22262533
844,1.0585257
845,0.12707868
846,5.9997025
847,48.137733
848,169.42319
849,332.42307
850,544.10767
851,657.74774
852,737.80585
853,739.40344
854,783.9824
855,666.2692
856,614.03015
857,693.6677
858,697.9488
859,515.5742
860,343.71396
861,179.3573
862,94.406
863,29.59825
864,2.7791061
865,1.9172481
866,1.3233919
867,0.45660457
868,0.33011842
869,0.3836107
870,6.8916826
871,61.7144
872,178.74315
873,362.83762
874,520.0659
875,670.07104
876,892.3926
877,965.4412
878,935.0852
879,935.5487
880,884.5473
881,799.1165
882,725.1304
883,560.80054
884,393.16086
885,197.52939
886,94.42632
887,30.355202
888,2.3276181
889,0.70335555
890,0.54152316
891,0.30486172
892,-0.29839003
893,-0.050308757
894,0.8167471
895,10.692723
896,18.396236
897,35.93208
898,62.42405
899,117.43283
900,163.21735
901,189.04044
902,265.87396
903,350.3956
904,416.32803
905,467.8689
906,435.73782
907,333.91098
908,229.33675
909,137.25473
910,54.54809
911,19.54291
912,1.7618058
913,0.56718963
914,0.41628647
915,0.31942
916,6.3164477
917,0.35002303
918,0.29130715
919,9.845712
920,41.851196
921,85.77614
922,155.96657
923,311.47195
924,454.7284
925,266.54428
926,279.25537
927,464.7895
928,320.7151
929,342.29996
930,516.00494
931,470.73746
932,221.83105
933,176.31729
934,110.00485
935,72.303276
936,9.7122345
937,2.9764483
938,0.59222585
939,0.27693912
940,0.06983434
941,6.3164477
942,0.071201816
943,0.20682475
944,3.471012
945,22.871635
946,20.718376
947,70.31474
948,126.85048
949,301.86667
950,556.6318
951,587.4171
952,528.1426
953,529.7215
954,387.2955
955,284.81094
956,252.0107
957,178.98921
958,70.60137
959,38.11639
960,38.06358
961,23.112617
962,4.6208067
963,0.0929759
964,0.07599449
965,0.081463635
966,-0.023147563
967,0.032748953
968,1.7557355
969,9.784725
970,43.402283
971,171.47372
972,315.43655
973,452.10406
974,484.15753
975,301.31638
976,267.69736
977,304.03964
978,365.74622
979,477.0957
980,397.8614
981,369.91898
982,261.85663
983,163.68765
984,103.20001
985,35.900288
986,6.643772
987,0.801798
988,0.4427511
989,0.4892271
990,6.3164477
991,-0.23757261
992,0.13496947
993,12.742169
994,51.45311
995,111.070984
996,202.8918
997,259.73517
998,318.35065
999,426.85553
1000,477.73904
1001,462.40698
1002,507.1576
1003,457.24976
1004,323.52008
1005,200.12085
1006,193.55008
1007,136.04861
1008,87.63836
1009,48.470222
1010,16.353952
1011,0.4088018
1012,0.030096292
1013,0.09995245
1014,0.41817433
1015,6.3164477
1016,-0.43861744
1017,-0.043883182
1018,18.901834
1019,47.740654
1020,95.89854
1021,179.07529
1022,292.0171
1023,324.61523
1024,369.59177
1025,437.05228
1026,432.69437
1027,425.50446
1028,384.14957
1029,386.64804
1030,373.61935
1031,329.14786
1032,222.8926
1033,131.19246
1034,69.17492
1035,32.442757
1036,5.2995563
1037,0.06927278
1038,0.10509196
1039,0.04266264
1040,0.11029201
1041,0.34019992
1042,15.341223
1043,49.297245
1044,121.41611
1045,213.4897
1046,309.07962
1047,421.53394
1048,550.8355
1049,608.38324
1050,602.0373
1051,568.66895
1052,534.3299
1053,435.4989
1054,290.9438
1055,180.73486
1056,106.2694
1057,67.048775
1058,16.74118
1059,11.39846
1060,2.5425467
1061,0.26982743
1062,0.156895
1063,0.22149186
1064,0.044848427
1065,0.12088647
1066,1.7793739
1067,10.410381
1068,53.39558
1069,166.02844
1070,225.31143
1071,280.50452
1072,320.22546
1073,384.50656
1074,399.46436
1075,409.0746
1076,336.55432
1077,291.25134
1078,245.10876
1079,225.54065
1080,157.27844
1081,110.97697
1082,58.160385
1083,26.796213
1084,5.8954706
1085,0.02341117
1086,0.010728976
1087,0.03518122
1088,0.094064154
1089,0.26046094
1090,13.11308
1091,49.680412
1092,97.62294
1093,158.2913
1094,230.95639
1095,298.32272
1096,439.60782
1097,590.84955
1098,584.8751
1099,618.8349
1100,582.23785
1101,374.68127
1102,269.1473
1103,232.24252
1104,205.62814
1105,166.92134
1106,87.66185
1107,27.016075
1108,0.8528149
1109,0.0495881
1110,0.13079824
1111,-0.07327612
1112,6.3164477
1113,0.07583933
1114,0.584852
1115,7.727373
1116,24.587904
1117,56.561047
1118,100.910515
1119,158.18987
1120,228.70956
1121,277.366
1122,340.22183
1123,385.60757
1124,394.61563
1125,423.94867
1126,356.47607
1127,258.6164
1128,233.39383
1129,210.6697
1130,164.21265
1131,87.74244
1132,38.883118
1133,5.9540486
1134,-0.633005
1135,0.7516351
1136,0.40781093
1137,6.3164477
1138,2.6001866
1139,6.187995
1140,42.30739
1141,114.82005
1142,244.78233
1143,414.62198
1144,572.4138
1145,718.97974
1146,864.8527
1147,958.69025
1148,1028.1129
1149,1011.72095
1150,958.877
1151,920.62714
1152,765.40076
1153,587.90485
1154,401.0865
1155,260.0684
1156,143.21046
1157,62.15297
1158,20.65792
1159,2.1502168
1160,1.7328519
1161,-0.26911464
1162,6.3164477
1163,-0.5585146
1164,3.8966806
1165,36.61348
1166,121.30192
1167,234.48572
1168,359.3829
1169,461.12946
1170,628.2025
1171,758.21014
1172,901.9033
1173,747.1719
1174,600.2532
1175,326.7766
1176,235.70714
1177,290.5931
1178,332.59763
1179,280.59427
1180,165.44415
1181,97.64495
1182,43.7131
1183,10.340357
1184,0.31717354
1185,0.45454282
1186,0.3928083
1187,6.3164477
1188,0.18411489
1189,1.7860444
1190,22.241465
1191,56.857193
1192,114.423996
1193,259.12848
1194,512.52527
1195,685.4946
1196,847.43726
1197,949.0779
1198,962.93414
1199,1006.8053
1200,965.21265
1201,896.51483
1202,769.7832
1203,615.20166
1204,426.3212
1205,264.3468
1206,131.29764
1207,60.018024
1208,18.206772
1209,1.0120673
1210,0.3726949
1211,-0.8154584
1212,1.498526
1213,4.3129554
1214,46.08535
1215,114.54773
1216,240.7942
1217,397.493
1218,558.7063
1219,674.8327
1220,796.1226
1221,890.20746
1222,922.37585
1223,919.88855
1224,965.8135
1225,908.1314
1226,779.23663
1227,629.9992
1228,457.3238
1229,288.705
1230,168.11813
1231,76.917076
1232,22.281506
1233,1.8327047
1234,1.075141
1235,0.5393643
1236,6.3164477
1237,-0.24117593
1238,3.094046
1239,35.58856
1240,98.06442
1241,203.23209
1242,309.19632
1243,419.9598
1244,625.29767
1245,843.59283
1246,919.69916
1247,921.3441
1248,873.51215
1249,751.7476
1250,780.4959
1251,569.62335
1252,511.00974
1253,377.90955
1254,224.02545
1255,130.3562
1256,63.609108
1257,18.452398
1258,1.2236629
1259,-0.36746934
1260,-0.33322677
1261,-1.0125663
1262,-0.38780877
1263,9.92858
1264,31.333065
1265,77.60542
1266,159.33194
1267,229.49713
1268,270.56454
1269,248.92662
1270,189.67001
1271,344.93262
1272,842.9519
1273,867.745
1274,805.86566
1275,645.1067
1276,534.49036
1277,343.39267
1278,209.96423
1279,93.79627
1280,40.964733
1281,12.781192
1282,1.4236777
1283,0.8316971
1284,1.3595116
1285,6.3164477
1286,-0.20963778
1287,-0.4700312
1288,5.020316
1289,18.025753
1290,11.55761
1291,24.421444
1292,62.680267
1293,151.18622
1294,299.66092
1295,331.6977
1296,419.0109
1297,322.3296
1298,295.68118
1299,434.09238
1300,523.7849
1301,440.65762
1302,350.31952
1303,239.85345
1304,126.00879
1305,50.6452
1306,11.399868
1307,0.13840672
1308,0.0547322
1309,0.20220006
1310,6.3164477
1311,1.009915
1312,3.5481074
1313,39.246937
1314,101.2388
1315,217.76114
1316,370.26224
1317,518.00226
1318,663.17114
1319,798.5469
1320,918.1787
1321,956.9197
1322,935.0715
1323,856.37555
1324,627.696
1325,500.92184
1326,401.97702
1327,313.1593
1328,193.65112
1329,100.785324
1330,40.636486
1331,11.28943
1332,-1.5602782
1333,-1.6221418
1334,-0.4103201
1335,6.3164477
1336,-0.55324394
1337,3.3649864
1338,42.61457
1339,108.56209
1340,214.53831
1341,344.86697
1342,487.34775
1343,632.07434
1344,793.38025
1345,873.4033
1346,968.7915
1347,983.0465
1348,931.84467
1349,813.6322
1350,661.07733
1351,530.9306
1352,392.83118
1353,225.43982
1354,143.01451
1355,82.926865
1356,25.946495
1357,0.83831036
1358,0.17669508
1359,0.4897382
1360,-0.10101806
1361,2.1909318
1362,23.519222
1363,76.88132
1364,125.316216
1365,166.35512
1366,216.91591
1367,236.35677
1368,262.19223
1369,352.06433
1370,401.14178
1371,329.52704
1372,317.168
1373,335.08267
1374,280.95828
1375,238.89279
1376,151.91853
1377,83.39581
1378,39.63267
1379,11.40705
1380,2.7968132
1381,-0.40059176
1382,1.0553292
1383,0.32708922
1384,-0.24302514
1385,0.46252596
1386,3.424008
1387,11.190687
1388,11.312318
1389,35.589214
1390,74.1072
1391,160.60048
1392,163.31924
1393,170.13562
1394,187.35335
1395,222.15985
1396,244.67897
1397,267.747
1398,279.72168
1399,246.63768
1400,190.31721
1401,123.03095
1402,70.934616
1403,29.644564
1404,6.131166
1405,0.5816978
1406,-0.071262956
1407,-0.18431717
1408,6.3164477
1409,-0.13756432
1410,3.202871
1411,36.731297
1412,76.47799
1413,156.09814
1414,272.90637
1415,388.31586
1416,518.7087
1417,679.7695
1418,765.4239
1419,854.1844
1420,830.29987
1421,790.54584
1422,711.12335
1423,490.08307
1424,305.82318
1425,232.66562
1426,163.34235
1427,90.431335
1428,37.200127
1429,9.994339
1430,-1.3633281
1431,-0.27791417
1432,-0.73453504
1433,0.34812766
1434,0.63134456
1435,11.864632
1436,41.449203
1437,62.523464
1438,43.74111
1439,58.09198
1440,98.74825
1441,300.5998
1442,409.47684
1443,426.5019
1444,542.1798
1445,581.4208
1446,571.94604
1447,271.2
1448,215.21109
1449,172.5221
1450,160.04419
1451,91.22331
1452,43.469307
1453,14.898706
1454,1.1789881
1455,0.6842484
1456,0.43331563
1457,-0.08017422
1458,0.041282065
1459,-0.0925571
1460,0.15266627
1461,12.359227
1462,43.916252
1463,100.86807
1464,192.38872
1465,242.87723
1466,291.7092
1467,363.63312
1468,336.96066
1469,215.30951
1470,273.64865
1471,337.45145
1472,282.6641
1473,220.80664
1474,149.09338
1475,74.69374
1476,16.532495
1477,2.0933294
1478,0.31162387
1479,-0.06076482
1480,-0.12357718
1481,0.116112776
1482,0.28921545
1483,0.1590283
1484,4.838015
1485,31.315907
1486,72.880585
1487,122.37055
1488,199.42793
1489,324.444
1490,450.6623
1491,555.85767
1492,593.79114
1493,611.4361
1494,597.64886
1495,501.73538
1496,410.74707
1497,332.6726
1498,217.67976
1499,111.54013
1500,37.00762
1501,8.84981
1502,4.21231
1503,0.26580262
1504,0.019670876
1505,0.23363116
1506,0.20921375
1507,2.2976537
1508,13.715771
1509,46.557976
1510,109.40971
1511,224.1474
1512,342.8107
1513,548.704
1514,723.6505
1515,814.6444
1516,791.1146
1517,724.69617
1518,705.5839
1519,611.9511
1520,401.24026
1521,247.64941
1522,165.03348
1523,107.24762
1524,47.080643
1525,9.71259
1526,1.0359755
1527,0.70791405
1528,0.018479384
1529,-0.25392047
1530,-0.19875784
1531,0.27894434
1532,11.735851
1533,40.203094
1534,76.62403
1535,174.96973
1536,283.07358
1537,367.55292
1538,526.6063
1539,548.0214
1540,620.3257
1541,496.9079
1542,429.90225
1543,527.53455
1544,446.22006
1545,335.92175
1546,206.10912
1547,138.1308
1548,72.66866
1549,13.911146
1550,2.4279714
1551,0.5842786
1552,1.1921847
1553,1.3128964
1554,1.167852
1555,2.778476
1556,12.828429
1557,40.59146
1558,101.310555
1559,197.53444
1560,313.38895
1561,476.07172
1562,618.60767
1563,727.4906
1564,759.8188
1565,777.1649
1566,677.57837
1567,595.73425
1568,441.05875
1569,292.0419
1570,215.50252
1571,135.1711
1572,64.13687
1573,20.406384
1574,3.599378
1575,2.277688
1576,1.5575582
1577,1.7759608
1578,1.3561805
1579,6.6912665
1580,23.195398
1581,51.507866
1582,130.07475
1583,236.79832
1584,372.53156
1585,512.3909
1586,558.8616
1587,621.13477
1588,593.95856
1589,508.40356
1590,586.1251
1591,538.93994
1592,480.4804
1593,292.9562
1594,198.49355
1595,145.95526
1596,68.618164
1597,19.934679
1598,5.5169215
1599,2.917741
1600,0.847283
1601,0.7312479
1602,0.6717479
1603,6.020419
1604,23.740667
1605,58.9757
1606,141.62032
1607,258.4222
1608,422.55856
1609,583.3918
1610,709.60693
1611,676.7541
1612,746.7212
1613,708.33673
1614,614.11505
1615,549.473
1616,462.76553
1617,291.04544
1618,215.77701
1619,137.5262
1620,72.18594
1621,21.950035
1622,2.823559
1623,1.599964
1624,0.41285947
1625,0.1587278
1626,0.0744786
1627,1.0737019
1628,8.899799
1629,19.321178
1630,25.509062
1631,41.974773
1632,69.45578
1633,99.076675
1634,121.10034
1635,146.72481
1636,197.212
1637,370.9286
1638,397.128
1639,305.3086
1640,281.41708
1641,232.99896
1642,135.12407
1643,108.949196
1644,54.60845
1645,18.749737
1646,2.00582
1647,0.9143821
1648,0.577396
1649,0.26977882
1650,0.024592375
1651,4.083963
1652,15.485392
1653,31.098295
1654,60.49454
1655,116.00229
1656,232.81537
1657,361.3006
1658,374.63913
1659,391.3893
1660,497.67853
1661,451.26337
1662,543.66455
1663,372.13116
1664,324.73737
1665,190.00806
1666,137.01166
1667,81.10869
1668,31.656322
1669,10.86913
1670,0.8749464
1671,0.035792787
1672,-1.2703477
1673,-0.13112317
1674,0.17846304
1675,0.9654477
1676,17.419502
1677,36.688934
1678,48.931816
1679,61.742714
1680,141.13513
1681,260.96024
1682,235.04669
1683,286.67676
1684,312.06293
1685,300.16345
1686,202.97739
1687,188.18912
1688,135.38062
1689,110.75429
1690,91.465416
1691,73.655205
1692,39.184395
1693,14.859063
1694,2.2558563
1695,0.2697141
1696,-0.09146589
1697,-0.2314611
1698,-0.25622302
1699,-0.03247957
1700,12.375913
1701,29.997852
1702,67.77963
1703,122.83143
1704,225.21268
1705,253.93275
1706,186.77379
1707,205.74799
1708,318.94162
1709,400.5847
1710,331.6621
1711,329.9168
1712,335.3935
1713,277.45264
1714,238.21933
1715,158.42354
1716,83.91576
1717,25.897638
1718,4.049456
1719,0.6305001
1720,0.016729109
1721,-0.11248794
1722,0.021479338
1723,5.8607025
1724,18.997076
1725,42.818478
1726,72.183464
1727,76.09183
1728,118.33894
1729,138.684
1730,218.28346
1731,257.1486
1732,252.04459
1733,226.89893
1734,177.95108
1735,173.97998
1736,157.51868
1737,146.76535
1738,93.14901
1739,73.84568
1740,43.455772
1741,16.708942
1742,2.1774156
1743,1.0022067
1744,1.2833155
1745,0.08314292
1746,1.0331377
1747,6.9056935
1748,17.855427
1749,35.89036
1750,84.99463
1751,104.182526
1752,180.508
1753,256.5464
1754,321.37534
1755,390.67725
1756,418.43997
1757,319.5055
1758,288.62225
1759,305.91476
1760,274.71826
1761,217.74802
1762,185.66759
1763,127.81566
1764,85.44205
1765,24.55973
1766,3.7924523
1767,1.450042
1768,0.48123634
1769,-0.24883074
1770,-0.028432522
1771,6.0201044
1772,18.374432
1773,48.35662
1774,70.563385
1775,112.313675
1776,204.88779
1777,263.4536
1778,341.42618
1779,392.4333
1780,452.2973
1781,424.6386
1782,397.83533
1783,266.17578
1784,189.02681
1785,152.53204
1786,107.63243
1787,62.373135
1788,26.327694
