absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,fresh_snow_12h:cm,fresh_snow_24h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_drift:idx,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,pv_measurement
7.099999904632568,1.2380000352859497,975.3499755859375,374707.6875,132.77499389648438,510.45001220703125,0.0,278.92498779296875,54.025001525878906,136226.59375,26.649999618530273,67603.203125,99.69999694824219,0.0,0.0,1.0,0.0,1005.5,0.0,0.0,990.125,996.1500244140625,0.0,0.0,86.2249984741211,1002.25,0.0,155.07174682617188,10.728500366210938,0.10000000149011612,280.54998779296875,99.69999694824219,36089176.0,4.800000190734863,3.9250001907348633,-2.700000047683716,12.740000000000002
6.375,1.2412500381469727,976.6500244140625,554693.9375,170.5500030517578,805.5499877929688,0.0,277.3500061035156,68.6500015258789,220857.5,39.875,119714.421875,74.9749984741211,0.0,0.0,1.0,0.0,1007.3499755859375,0.0,0.0,991.875,997.9500122070312,0.0,0.0,77.75,1004.0499877929688,0.0,169.86749267578125,12.749500274658203,0.05000000074505806,280.1000061035156,75.0250015258789,50425752.0,4.550000190734863,3.575000047683716,-2.799999952316284,29.400000000000002
5.550000190734863,1.243499994277954,896.9000244140625,634809.25,176.5,1057.8499755859375,0.0,275.3500061035156,80.42500305175781,268390.125,44.32500076293945,151508.671875,37.025001525878906,0.0,0.0,1.0,0.0,1008.625,0.0,0.0,993.0499877929688,999.125,0.0,0.0,68.2249984741211,1005.25,0.0,184.86749267578125,13.05774974822998,0.0,279.75,38.67499923706055,55904624.0,4.125,3.4000000953674316,-2.25,81.34000000000002
5.199999809265137,1.2432500123977661,4335.024279353989,595903.75,149.3249969482422,1150.5999755859375,0.0,274.57501220703125,53.875,241728.71875,97.17500305175781,254702.984375,30.274999618530273,0.0,0.0,1.0,0.0,1009.2999877929688,0.0,0.0,993.6749877929688,999.75,0.0,0.0,62.95000076293945,1005.875,0.0,199.76699829101562,11.626500129699707,0.0,280.07501220703125,35.57500076293945,57542076.0,4.0,3.799999952316284,-1.2000000476837158,95.06000000000002
5.174999713897705,1.2454999685287476,4722.438111918735,446726.03125,95.5,1477.0,0.0,274.3999938964844,38.67499923706055,166621.375,69.69999694824219,300395.0625,20.5,0.0,0.0,1.0,0.0,1010.050048828125,0.0,0.0,994.5,1000.5750122070312,0.0,0.0,62.025001525878906,1006.699951171875,0.0,214.29974365234375,8.57699966430664,0.0,280.2749938964844,28.225000381469727,57578124.0,3.825000047683716,3.7750000953674316,-0.675000011920929,102.9
5.149999618530273,1.2507500648498535,1254.699951171875,231980.328125,35.04999923706055,1294.074951171875,0.0,274.29998779296875,20.100000381469727,105840.1015625,14.350000381469727,151274.453125,50.849998474121094,0.0,0.0,1.0,0.5,1010.9749755859375,0.0,0.0,995.5,1001.5999755859375,0.0,0.0,64.35000610351562,1007.7249755859375,0.0,228.33349609375,4.148250102996826,0.0,280.04998779296875,54.849998474121094,55833000.0,3.4749999046325684,3.424999952316284,0.02499999850988388,46.06
5.199999809265137,1.256500005722046,1235.4000244140625,52428.07421875,1.5499999523162842,967.75,0.0,274.3999938964844,0.949999988079071,37871.8984375,0.0,25840.900390625,89.42500305175781,0.0,0.0,0.25,1.0,1011.9000244140625,0.0,0.0,996.4000244140625,1002.5250244140625,0.0,0.0,68.5,1008.7000122070312,0.0,241.9010009765625,-1.3537499904632568,0.0,279.54998779296875,89.55000305175781,54023848.0,3.0999999046325684,3.0,0.800000011920929,12.740000000000002
5.199999809265137,1.2597500085830688,1178.949951171875,430.57501220703125,0.0,897.3499755859375,0.0,274.42498779296875,0.0,1699.4749755859375,0.0,0.0,99.5,0.0,0.0,0.0,1.0,1012.5499877929688,0.0,0.0,997.1500244140625,1003.2999877929688,0.0,0.0,70.44999694824219,1009.4749755859375,0.0,255.1855010986328,-7.595250129699707,0.05000000074505806,279.125,99.5,52340524.0,2.9749999046325684,2.7249999046325684,1.1750000715255737,2.94
5.199999809265137,1.2612500190734863,1138.324951171875,0.0,0.0,813.5499877929688,0.0,274.3999938964844,0.0,0.0,0.0,0.0,98.80000305175781,0.0,0.0,0.0,1.0,1013.2249755859375,0.0,0.0,997.7999877929688,1003.9500122070312,0.0,0.0,71.5250015258789,1010.125,0.0,268.4802551269531,-14.232999801635742,0.10000000149011612,278.8499755859375,98.80000305175781,51309676.0,2.6500000953674316,2.4000000953674316,1.1750000715255737,0.0
5.224999904632568,1.2625000476837158,1120.050048828125,0.0,0.0,750.7249755859375,0.0,274.4750061035156,0.0,0.0,0.0,0.0,92.75,0.0,0.0,0.0,1.0,1013.8499755859375,0.0,0.0,998.3499755859375,1004.5,0.0,0.0,72.5250015258789,1010.7000122070312,0.0,282.15802001953125,-20.90850067138672,0.10000000149011612,278.6500244140625,92.75,51281176.0,2.325000047683716,2.049999952316284,1.2000000476837158,0.0
5.300000190734863,1.2642500400543213,1129.375,0.0,0.0,701.3499755859375,0.0,274.625,0.0,0.0,0.0,0.0,85.5,0.0,0.0,0.0,1.0,1014.1749877929688,0.0,0.0,998.6500244140625,1004.7999877929688,0.0,0.0,74.0,1011.0,0.0,296.635498046875,-27.23200035095215,0.10000000149011612,278.5,85.55000305175781,51182400.0,2.075000047683716,1.625,1.2999999523162842,0.0
5.300000190734863,1.2655000686645508,1088.949951171875,0.0,0.0,645.5999755859375,0.0,274.70001220703125,0.0,0.0,0.0,0.0,88.5,0.0,0.0,0.0,1.0,1014.4500122070312,0.0,0.0,998.9500122070312,1005.1500244140625,0.0,0.0,75.75,1011.3499755859375,0.0,312.3089904785156,-32.75849914550781,0.05000000074505806,278.3249816894531,88.5999984741211,51150800.0,1.875,1.149999976158142,1.4500000476837158,0.0
5.300000190734863,1.2669999599456787,907.4500122070312,0.0,0.0,658.0750122070312,0.0,274.57501220703125,0.0,0.0,0.0,0.0,94.57499694824219,0.0,0.0,0.0,1.0,1014.7750244140625,0.0,0.0,999.25,1005.4500122070312,0.0,0.0,75.75,1011.6500244140625,0.0,329.4110107421875,-36.98999786376953,0.0,278.29998779296875,94.57499694824219,51187576.0,1.649999976158142,0.6499999761581421,1.524999976158142,0.0
5.300000190734863,1.2677500247955322,898.5999755859375,0.0,0.0,905.625,0.0,274.5249938964844,0.0,0.0,0.0,0.0,81.44999694824219,0.0,0.0,0.0,1.0,1014.9000244140625,0.0,0.0,999.4000244140625,1005.5999755859375,0.0,0.0,74.5,1011.7999877929688,0.0,347.79351806640625,-39.436500549316406,0.0,278.3499755859375,81.44999694824219,50303776.0,1.274999976158142,0.22500000894069672,1.274999976158142,-0.0
5.300000190734863,1.2714999914169312,2897.123647262715,0.0,0.0,1186.5,0.0,274.5249938964844,0.0,0.0,0.0,0.0,44.20000076293945,0.0,0.0,0.0,1.0,1014.875,0.0,0.0,999.5,1005.6500244140625,0.0,0.0,75.57499694824219,1011.9000244140625,0.0,96.79450225830078,-39.752750396728516,0.0,278.29998779296875,44.275001525878906,47674476.0,1.100000023841858,0.02500000037252903,1.100000023841858,-0.0
5.074999809265137,1.2790000438690186,3606.6855052043866,0.0,0.0,1137.5999755859375,0.25,273.8500061035156,0.0,0.0,0.0,0.0,12.324999809265137,0.0,0.0,0.0,1.0,1014.25,0.0,0.0,998.7750244140625,1005.0250244140625,0.4749999940395355,0.0,82.80000305175781,1011.25,0.0,24.34724998474121,-38.397499084472656,0.0,277.20001220703125,16.75,43908100.0,2.0249998569488525,0.42500001192092896,2.0,0.0
5.0,1.280750036239624,1038.800048828125,0.0,0.0,1124.699951171875,-0.5,273.6000061035156,0.0,0.0,0.0,0.0,11.475000381469727,0.0,0.0,0.0,1.0,1014.3250122070312,0.0,0.0,998.9000244140625,1005.0999755859375,10.324999809265137,0.0,81.9000015258789,1011.4000244140625,0.0,41.98474884033203,-34.73025131225586,0.0,277.1750183105469,12.850000381469727,43823552.0,1.8499999046325684,0.25,1.8249999284744263,-0.0
5.0,1.281000018119812,4407.25,0.0,0.0,1098.9749755859375,-1.0,273.57501220703125,0.0,0.0,0.0,0.0,34.95000076293945,0.0,0.0,0.0,1.0,1014.25,0.0,0.0,998.7999877929688,1005.0499877929688,20.875,0.0,81.57499694824219,1011.2999877929688,0.0,58.17150115966797,-29.588748931884766,0.0,277.375,48.25,42680352.0,1.7000000476837158,0.125,1.7000000476837158,0.0
5.025000095367432,1.2802499532699585,6673.72509765625,0.0,0.0,1045.875,-1.0,273.75,0.0,0.0,0.0,0.0,74.32499694824219,0.0,0.0,0.0,1.0,1014.1500244140625,0.0,0.0,998.7000122070312,1004.9000244140625,25.024999618530273,0.0,81.875,1011.2000122070312,0.0,73.03800201416016,-23.483749389648438,0.0,277.6000061035156,95.625,40893676.0,1.475000023841858,0.0,1.4500000476837158,0.0
5.099999904632568,1.2799999713897705,1097.4000244140625,0.0,0.0,976.7000122070312,-0.5,273.92498779296875,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0,1014.1500244140625,0.0,0.0,998.7000122070312,1004.925048828125,25.975000381469727,0.0,84.05000305175781,1011.2000122070312,0.0,86.947998046875,-16.881750106811523,0.0,277.79998779296875,88.5999984741211,41291048.0,1.2000000476837158,-0.15000000596046448,1.1749999523162842,0.0
5.25,1.2769999504089355,1072.449951171875,0.0,0.0,988.9000244140625,1.0,274.29998779296875,0.0,0.0,0.0,0.0,64.0999984741211,0.0,0.0,0.0,1.0,1014.0,0.0,0.0,998.5750122070312,1004.7750244140625,17.399999618530273,0.0,84.35000610351562,1011.0499877929688,0.0,100.32500457763672,-10.189749717712402,0.0,278.1000061035156,64.42499542236328,42757848.0,1.0,-0.4000000059604645,0.9750000238418579,0.0
5.375,1.2710000276565552,934.7750244140625,0.0,0.0,1044.675048828125,0.5,274.70001220703125,0.0,0.0,0.0,0.0,49.375,0.0,0.0,0.0,1.0,1013.7999877929688,0.0,0.0,998.2999877929688,1004.5,1.524999976158142,0.0,82.1500015258789,1010.7000122070312,0.0,113.5625,-3.774749994277954,0.0,278.54998779296875,51.474998474121094,46108648.0,1.0,-0.4000000059604645,0.8999999761581421,0.0
5.5,1.2680000066757202,4389.97509765625,15186.5,15.524999618530273,1750.5999755859375,0.0,275.07501220703125,9.125,16475.07421875,0.0,0.0,44.099998474121094,0.0,0.0,0.75,1.0,1013.5999755859375,0.0,0.0,998.0999755859375,1004.2999877929688,0.0,0.0,82.375,1010.5250244140625,0.0,126.98574829101562,2.0174999237060547,0.0,278.8999938964844,60.67500305175781,48590952.0,0.925000011920929,-0.5,0.800000011920929,0.0
5.775000095367432,1.2622499465942383,10395.4501953125,145760.203125,68.75,3976.52490234375,0.0,275.8500061035156,40.724998474121094,89715.2734375,18.424999237060547,33140.44921875,62.150001525878906,0.0,0.0,1.0,0.25,1013.574951171875,0.0,0.0,998.0499877929688,1004.2249755859375,0.0,0.0,82.5,1010.425048828125,0.0,140.81924438476562,6.850749969482422,0.0,279.04998779296875,95.19999694824219,49304800.0,0.675000011920929,-0.4749999940395355,0.44999998807907104,14.700000000000001
6.150000095367432,1.2557499408721924,10400.900390625,355780.65625,127.07499694824219,7515.64990234375,0.0,276.79998779296875,62.19999694824219,185190.953125,47.95000076293945,119421.5234375,60.400001525878906,0.0,0.0,1.0,0.0,1013.5,0.0,0.0,997.9749755859375,1004.125,0.0,0.0,83.55000305175781,1010.2750244140625,0.0,155.15174865722656,10.407500267028809,0.0,279.2250061035156,97.75,48146924.0,0.44999998807907104,-0.4000000059604645,-0.15000000596046448,55.86000000000001
6.5,1.250499963760376,10403.0,533037.125,164.35000610351562,6689.75,0.0,277.6499938964844,60.775001525878906,221379.953125,99.0,264483.0625,45.900001525878906,0.0,0.0,1.0,0.0,1013.4500122070312,0.0,0.0,997.9000244140625,1004.0,0.0,0.0,84.3499984741211,1010.1500244140625,0.0,169.91000366210938,12.421500205993652,0.0,279.5,91.125,48540324.0,0.574999988079071,-0.30000001192092896,-0.5,76.44
6.724999904632568,1.246999979019165,10380.875,612232.875,170.1999969482422,4439.0498046875,0.0,278.1499938964844,51.67499923706055,202439.21875,125.625,404296.65625,32.29999923706055,0.0,0.0,1.0,0.0,1013.2249755859375,0.0,0.0,997.6500244140625,1003.75,0.0,0.0,83.57499694824219,1009.9000244140625,0.0,184.86924743652344,12.726749420166016,0.0,279.9750061035156,63.625,50131300.0,1.25,-0.875,-0.875,129.36
6.900000095367432,1.246000051498413,10341.5,573578.0,143.25,10064.7998046875,0.0,278.45001220703125,47.54999923706055,178584.28125,106.3499984741211,417492.34375,13.800000190734863,0.0,0.0,1.0,0.0,1012.7000122070312,0.0,0.0,997.2000122070312,1003.2999877929688,0.0,0.0,84.0999984741211,1009.4000244140625,0.0,199.72975158691406,11.297500610351562,0.0,280.3499755859375,27.649999618530273,49083124.0,1.600000023841858,-1.2000000476837158,-1.100000023841858,136.22
7.0,1.246749997138977,5068.436714785277,426146.5625,90.2750015258789,2123.2408469319053,0.0,278.6750183105469,36.849998474121094,151895.90625,66.25,310605.3125,11.425000190734863,0.0,0.0,1.0,0.0,1012.0,0.0,0.0,996.449951171875,1002.550048828125,0.0,0.0,85.55000305175781,1008.6749877929688,0.0,214.22799682617188,8.254249572753906,0.0,280.6000061035156,22.849998474121094,46541376.0,1.600000023841858,-1.25,-1.0,107.80000000000001
6.849999904632568,1.250499963760376,3684.95709384371,216305.421875,31.799999237060547,1017.0257172164966,0.0,278.3500061035156,16.174999237060547,95434.671875,15.199999809265137,146581.765625,0.0,0.0,0.0,1.0,0.5,1011.2999877929688,0.0,0.0,995.7999877929688,1001.9000244140625,0.0,0.0,86.625,1008.074951171875,0.0,228.23324584960938,3.832750082015991,0.0,280.6750183105469,0.0,44657876.0,1.774999976158142,-1.649999976158142,-0.6000000238418579,61.74
6.474999904632568,1.2574999332427979,3656.5898739405457,45455.69921875,0.9750000238418579,1118.1274302893562,0.0,277.42498779296875,0.2750000059604645,29613.298828125,0.0,27374.19921875,0.0,0.0,0.0,0.25,1.0,1010.9249877929688,0.0,0.0,995.625,1001.75,0.0,0.0,88.69999694824219,1007.9000244140625,0.0,241.78074645996094,-1.66225004196167,0.0,280.6000061035156,0.0,41837000.0,1.3250000476837158,-1.2999999523162842,0.20000000298023224,19.6
5.875,1.2677500247955322,4426.071154681955,272.95001220703125,0.0,3188.300048828125,0.0,276.0,0.0,500.2250061035156,0.0,0.0,4.949999809265137,0.0,0.0,0.0,1.0,1010.3499755859375,0.0,0.0,995.125,1001.2999877929688,0.0,0.0,91.82499694824219,1007.5,0.0,255.05075073242188,-7.898250102996826,0.0,280.6000061035156,4.949999809265137,37757024.0,1.625,-1.399999976158142,0.824999988079071,0.9800000000000001
5.449999809265137,1.2727500200271606,4484.083158596617,0.0,0.0,3311.800048828125,0.25,274.8999938964844,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1009.8499755859375,0.0,0.0,994.7249755859375,1000.925048828125,44.20000076293945,0.0,92.3499984741211,1007.125,0.0,268.3370056152344,-14.533499717712402,0.0,280.82501220703125,21.0,37563076.0,1.6749999523162842,-1.2000000476837158,1.125,0.0
5.375,1.2737500667572021,3298.0,0.0,0.0,3100.550048828125,-1.0,274.6500244140625,0.0,0.0,0.0,0.0,55.17500305175781,0.0,0.0,0.0,1.0,1009.7000122070312,0.0,0.0,994.5499877929688,1000.75,59.42500305175781,0.0,89.5999984741211,1007.0,0.0,282.01324462890625,-21.210750579833984,0.0,280.875,55.32500076293945,40196300.0,1.4500000476837158,-0.7250000238418579,1.2000000476837158,0.0
5.525000095367432,1.2704999446868896,2866.89990234375,0.0,0.0,2228.75,0.0,275.04998779296875,0.0,0.0,0.0,0.0,84.82499694824219,0.0,0.0,0.0,1.0,1009.5499877929688,0.0,0.0,994.3499755859375,1000.5250244140625,50.54999923706055,0.0,85.35000610351562,1006.75,0.0,296.4980163574219,-27.539499282836914,0.0,280.6500244140625,85.30000305175781,41953324.0,1.25,-0.5,1.125,0.0
5.599999904632568,1.2655000686645508,2090.0,0.0,0.0,1893.0999755859375,1.0,275.3499755859375,0.0,0.0,0.0,0.0,86.32499694824219,0.0,0.0,0.0,1.0,1009.4000244140625,0.0,0.0,994.2000122070312,1000.2999877929688,14.350000381469727,0.0,82.3499984741211,1006.5,0.0,312.1917724609375,-33.07400131225586,0.05000000074505806,280.5,87.80000305175781,44484176.0,0.9750000238418579,-0.45000001788139343,0.8500000238418579,0.0
5.599999904632568,1.2615000009536743,2069.35009765625,0.0,0.0,1773.9000244140625,0.5,275.3499755859375,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1009.2999877929688,0.0,0.0,994.0499877929688,1000.2000122070312,0.0,0.0,80.6500015258789,1006.375,0.0,329.3317565917969,-37.31449890136719,0.20000000298023224,280.6000061035156,100.0,46847676.0,1.0750000476837158,-0.824999988079071,0.699999988079071,0.0
5.674999713897705,1.2587499618530273,2083.14990234375,0.0,0.0,1710.949951171875,0.0,275.54998779296875,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1009.0999755859375,0.0,0.0,993.7999877929688,999.9249877929688,0.0,0.0,78.30000305175781,1006.0999755859375,0.0,347.771240234375,-39.76675033569336,0.15000000596046448,281.1499938964844,100.0,47724300.0,1.2999999523162842,-1.1500000953674316,0.550000011920929,0.0
5.800000190734863,1.2567499876022339,1914.25,0.0,0.0,1821.8499755859375,0.0,275.79998779296875,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1008.9500122070312,0.0,0.0,993.7000122070312,999.7999877929688,0.0,0.0,77.57499694824219,1005.9500122070312,0.0,96.83724975585938,-40.082000732421875,0.125,281.25,100.0,47805176.0,1.024999976158142,-1.0,0.125,-0.0
5.900000095367432,1.2607500553131104,6581.4501953125,0.0,0.0,2350.14990234375,1.0,275.9750061035156,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0,1007.9500122070312,0.0,0.0,992.6500244140625,998.75,0.0,0.0,80.32499694824219,1004.9500122070312,0.0,24.44124984741211,-38.716251373291016,0.0,280.75,98.9749984741211,44687300.0,1.125,-1.0750000476837158,0.2750000059604645,-0.0
5.900000095367432,1.2612500190734863,3429.64990234375,0.0,0.0,2225.0,1.0,276.04998779296875,0.0,0.0,0.0,0.0,92.6500015258789,0.0,0.0,0.0,1.0,1007.4500122070312,0.0,0.0,992.1500244140625,998.2999877929688,0.0,0.0,81.8499984741211,1004.4749755859375,0.0,42.120750427246094,-35.03725051879883,0.0,280.82501220703125,100.0,43195376.0,1.25,-1.2000000476837158,0.3499999940395355,0.0
6.025000095367432,1.2587499618530273,3970.25,0.0,0.0,2022.25,1.0,276.3999938964844,0.0,0.0,0.0,0.0,97.25,0.0,0.0,0.0,1.0,1007.5999755859375,0.08999999612569809,0.75,992.2750244140625,998.4000244140625,0.0,0.02500000037252903,84.1500015258789,1004.550048828125,0.0,58.33149719238281,-29.885250091552734,0.07500000298023224,280.4750061035156,100.0,30960276.0,1.0,-0.42500001192092896,0.32500001788139343,0.0
6.199999809265137,1.2587499618530273,3477.14990234375,0.0,0.0,1671.9000244140625,1.0,276.7749938964844,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1008.25,0.14250001311302185,1.0,992.875,999.0250244140625,0.0,0.10000000149011612,87.2750015258789,1005.1749877929688,0.0,73.20649719238281,-23.77199935913086,0.20000000298023224,279.2250061035156,100.0,8734550.0,1.0,0.8999999761581421,0.07500000298023224,0.0
6.350000381469727,1.2589999437332153,2396.39990234375,0.0,0.0,1416.550048828125,0.5,277.1000061035156,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1008.2249755859375,0.03750000149011612,0.25,992.9000244140625,999.0,0.0,0.10000000149011612,90.67500305175781,1005.2000122070312,0.0,87.11599731445312,-17.166500091552734,0.15000000596046448,279.1000061035156,100.0,5518125.0,1.475000023841858,0.699999988079071,1.2999999523162842,0.0
6.449999809265137,1.2582499980926514,1968.199951171875,0.0,0.0,1178.800048828125,1.0,277.375,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1008.3499755859375,0.0,0.0,993.0,999.0999755859375,0.0,0.10000000149011612,91.6500015258789,1005.2999877929688,0.0,100.48574829101562,-10.476249694824219,0.10000000149011612,279.6499938964844,100.0,5576075.0,2.049999952316284,0.800000011920929,1.875,0.0
6.724999904632568,1.2554999589920044,1832.9000244140625,0.0,0.0,1571.25,1.0,277.9750061035156,0.0,0.0,0.0,0.0,97.92500305175781,0.0,0.0,0.0,1.0,1008.5,0.0,0.0,993.0999755859375,999.2249755859375,0.0,0.07500000298023224,90.1500015258789,1005.375,0.0,113.71150207519531,-4.066249847412109,0.125,280.75,97.92500305175781,8084025.0,1.9499999284744263,0.4000000059604645,1.9249999523162842,0.0
6.900000095367432,1.253000020980835,2300.925048828125,12938.9501953125,13.625,2039.875,1.0,278.29998779296875,9.550000190734863,17187.42578125,0.0,0.0,77.4000015258789,0.0,0.0,0.75,1.0,1008.6749877929688,0.0,0.0,993.3250122070312,999.4500122070312,0.0,0.0,89.42500305175781,1005.574951171875,0.0,127.11674499511719,1.7174999713897705,0.0,281.6000061035156,77.4000015258789,21503276.0,1.625,-0.25,1.600000023841858,0.0
