date_forecast,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
2022-10-29 12:00:00,5.2,1.2435,1022.13,567985.5,137.9,1191.4,0.0,274.55,48.25,226246.6,99.350006,276325.3,23.45,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1009.475,0.0,0.0,993.85,999.925,0.0,0.0,62.5,1006.05,0.0,0.0,0.0,0.0,0.0,203.4425,11.007999,0.0,280.15,29.7,57786.9,3.975,3.8,-1.075,0.0,95.06000000000002
2022-10-29 13:00:00,5.1499996,1.2465,1165.25,396246.3,79.75,1477.0,0.0,274.34998,35.025,149938.4,56.1,279824.28,25.275002,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1010.275,0.0,0.0,994.75,1000.825,0.0,0.0,62.175,1006.94995,0.0,0.0,0.0,0.0,0.0,217.8565,7.5880003,0.0,280.25,32.9,57201.773,3.775,3.725,-0.525,0.0,102.9
2022-10-29 14:00:00,5.1749997,1.2525,1254.7,178967.03,22.675,1172.125,0.0,274.32498,13.75,87809.52,5.725,111259.625,63.675,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1011.225,0.0,0.0,995.75,1001.85,0.0,0.0,65.65,1008.0,0.0,0.0,0.0,0.0,0.0,231.76425,2.8604999,0.0,279.925,65.875,55309.15,3.325,3.3,0.25,0.0,46.06
2022-10-29 15:00:00,5.2,1.2574999,1222.525,26981.65,0.0,953.45,0.0,274.425,0.0,24714.674,0.0,10306.875,93.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.075,0.0,0.0,996.6,1002.75,0.0,0.0,69.1,1008.9,0.0,0.0,0.0,0.0,0.0,245.23875,-2.858,0.0,279.425,93.375,53663.55,3.1,2.925,0.92499995,0.0,12.740000000000002
2022-10-29 16:00:00,5.2,1.26025,1162.775,0.0,0.0,874.25,0.0,274.4,0.0,0.0,0.0,0.0,99.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.725,0.0,0.0,997.3,1003.45,0.0,0.0,70.75,1009.65,0.0,0.0,0.0,0.0,0.0,258.49475,-9.23125,0.075,279.05,99.7,51890.324,2.9,2.65,1.2,0.0,2.94
2022-10-29 17:00:00,5.2,1.2615,1138.2,0.0,0.0,796.175,0.0,274.4,0.0,0.0,0.0,0.0,98.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.4,0.0,0.0,997.975,1004.125,0.0,0.0,71.75,1010.3,0.0,0.0,0.0,0.0,0.0,271.84802,-15.91275,0.1,278.8,98.0,51315.977,2.55,2.325,1.1500001,0.0,0.0
2022-10-29 18:00:00,5.25,1.263,1108.1,0.0,0.0,737.8,0.0,274.525,0.0,0.0,0.0,0.0,90.075,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.95,0.0,0.0,998.425,1004.575,0.0,0.0,72.8,1010.775,0.0,0.0,0.0,0.0,0.0,285.68576,-22.53875,0.1,278.625,90.075,51252.676,2.275,1.925,1.25,0.0,0.0
2022-10-29 19:00:00,5.3,1.2645,1155.5,0.0,0.0,689.975,0.0,274.65002,0.0,0.0,0.0,0.0,85.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.225,0.0,0.0,998.725,1004.875,0.0,0.0,74.525,1011.075,0.0,0.0,0.0,0.0,0.0,300.4285,-28.707,0.1,278.45,85.2,51164.875,2.0,1.55,1.3,0.0,0.0
2022-10-29 20:00:00,5.3,1.266,1018.475,0.0,0.0,627.4,0.0,274.67502,0.0,0.0,0.0,0.0,91.15,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.55,0.0,0.0,999.05,1005.25,0.0,0.0,76.05,1011.45,0.0,0.0,0.0,0.0,0.0,316.448,-33.958,0.025,278.3,91.2,51160.4,1.8499999,1.0,1.525,0.0,0.0
2022-10-29 21:00:00,5.3,1.267,903.9,0.0,0.0,696.725,0.0,274.55,0.0,0.0,0.0,0.0,94.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.825,0.0,0.0,999.3,1005.5,0.0,0.0,75.25,1011.7,0.0,0.0,0.0,0.0,0.0,333.90375,-37.786247,0.0,278.3,94.2,51195.05,1.55,0.525,1.475,0.0,0.0
2022-10-29 22:00:00,5.3,1.2685,902.105,0.0,0.0,1006.25,0.0,274.55,0.0,0.0,0.0,0.0,73.35,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.875,0.0,0.0,999.42505,1005.6,0.0,0.0,74.525,1011.825,0.0,0.0,0.0,0.0,0.0,352.52176,-39.723,0.0,278.375,73.35,49701.875,1.2,0.15,1.2,0.0,-0.0
2022-10-29 23:00:00,5.25,1.2735,947.67,0.0,0.0,1191.375,0.0,274.375,0.0,0.0,0.0,0.0,32.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.72504,0.0,0.0,999.3,1005.5,0.0,0.0,77.75,1011.72504,0.0,0.0,0.0,0.0,0.0,11.2415,-39.60125,0.0,278.0,33.95,46463.95,1.35,0.15,1.35,0.0,-0.0
2022-10-30 00:00:00,5.05,1.2795,1003.75,0.0,0.0,1137.6,0.5,273.75,0.0,0.0,0.0,0.0,11.275,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.3,0.0,0.0,998.825,1005.05,1.9,0.0,82.475,1011.3,0.0,0.0,0.0,0.0,0.0,28.88425,-37.646248,0.0,277.17502,14.65,43875.7,1.9749999,0.375,1.95,0.0,0.0
2022-10-30 01:00:00,5.0,1.281,1038.8,0.0,0.0,1116.1,-1.0,273.575,0.0,0.0,0.0,0.0,12.65,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.3,0.0,0.0,998.9,1005.1,13.55,0.0,81.850006,1011.4,0.0,0.0,0.0,0.0,0.0,46.1685,-33.563,0.0,277.225,13.75,43821.176,1.8249999,0.22500001,1.8,0.0,-0.0
2022-10-30 02:00:00,5.0,1.281,6652.875,0.0,0.0,1096.15,-1.0,273.625,0.0,0.0,0.0,0.0,47.625,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.2,0.0,0.0,998.75,1005.0,22.425,0.0,81.425,1011.25,0.0,0.0,0.0,0.0,0.0,62.0,-28.1335,0.0,277.425,68.35,41917.074,1.6500001,0.075,1.6500001,0.0,0.0
2022-10-30 03:00:00,5.05,1.28,4442.0,0.0,0.0,1015.2,-1.0,273.775,0.0,0.0,0.0,0.0,80.675,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.175,0.0,0.0,998.7,1004.92505,25.125,0.0,82.325,1011.2,0.0,0.0,0.0,0.0,0.0,76.58875,-21.863,0.0,277.65002,96.125,40980.574,1.4,0.0,1.375,0.0,0.0
2022-10-30 04:00:00,5.125,1.28,1099.4,0.0,0.0,981.7,0.0,274.0,0.0,0.0,0.0,0.0,77.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.125,0.0,0.0,998.7,1004.9,26.225,0.0,84.75,1011.2,0.0,0.0,0.0,0.0,0.0,90.326,-15.2022505,0.0,277.84998,81.274994,41407.75,1.125,-0.25,1.1,0.0,0.0
2022-10-30 05:00:00,5.275,1.275,1052.5,0.0,0.0,988.725,1.0,274.425,0.0,0.0,0.0,0.0,61.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.95,0.0,0.0,998.5,1004.7,11.975,0.0,83.4,1010.95,0.0,0.0,0.0,0.0,0.0,103.633255,-8.546249,0.0,278.225,61.899998,43636.0,1.0,-0.4,0.95,0.0,0.0
2022-10-30 06:00:00,5.4,1.2705,876.225,0.0,0.0,1082.15,0.25,274.75,0.0,0.0,0.0,0.0,43.85,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.725,0.0,0.0,998.225,1004.425,0.4,0.0,82.25,1010.65,0.0,0.0,0.0,0.0,0.0,116.89025,-2.2549999,0.0,278.65,47.625,46798.176,1.0,-0.425,0.9,0.0,0.0
2022-10-30 07:00:00,5.575,1.26675,6791.025,34198.9,26.925,2158.75,0.0,275.25,16.075,28963.574,0.0,0.0,49.65,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1013.6,0.0,0.0,998.1,1004.3,0.0,0.0,82.350006,1010.5,0.0,0.0,0.0,0.0,0.0,130.3995,3.3285,0.0,278.95,73.0,49071.523,0.875,-0.475,0.75,0.0,0.0
2022-10-30 08:00:00,5.85,1.2605,10397.35,195549.53,84.175,4780.2,0.0,276.075,48.225,115737.0,27.625,49701.95,64.7,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.55,0.0,0.0,998.025,1004.2,0.0,0.0,82.625,1010.375,0.0,0.0,0.0,0.0,0.0,144.3555,7.87125,0.0,279.1,97.2,48981.273,0.6,-0.5,0.275,0.0,14.700000000000001
2022-10-30 09:00:00,6.25,1.25425,10401.375,406793.5,138.97499,8535.6,0.0,277.05,63.825,201623.4,58.3,154604.03,54.925,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.5,0.0,0.0,997.95,1004.07495,0.0,0.0,84.05,1010.25,0.0,0.0,0.0,0.0,0.0,158.808,11.06425,0.0,279.25,95.975,47924.375,0.425,-0.32500002,-0.25,0.0,55.86000000000001
2022-10-30 10:00:00,6.575,1.2495,10403.6,563360.06,168.95,4439.275,0.0,277.8,58.55,220301.38,109.925,302769.34,45.5,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.42505,0.0,0.0,997.875,1003.975,0.0,0.0,84.05,1010.125,0.0,0.0,0.0,0.0,0.0,173.64224,12.6615,0.0,279.625,89.95,49168.35,0.7,-0.375,-0.575,0.0,76.44
2022-10-30 11:00:00,6.75,1.2465,10365.125,613732.94,166.425,6689.35,0.0,278.225,50.2,195793.84,124.799995,422462.28,23.85,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.1,0.0,0.0,997.55,1003.65,0.0,0.0,83.55,1009.775,0.0,0.0,0.0,0.0,0.0,188.6055,12.52975,0.0,280.1,47.15,50140.6,1.475,-1.1,-1.0,0.0,129.36
2022-10-30 12:00:00,6.95,1.246,10261.46,545921.25,131.95,9942.005,0.0,278.55,45.875,172899.22,97.55,400153.47,15.599999,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1012.575,0.0,0.0,997.05,1003.15,0.0,0.0,84.5,1009.25,0.0,0.0,0.0,0.0,0.0,203.396,10.6805,0.0,280.4,31.224998,48371.0,1.475,-1.05,-1.05,0.0,136.22
2022-10-30 13:00:00,7.0,1.2475,9220.943,376492.38,74.9,8345.675,0.0,278.65002,32.475,141020.38,54.35,273370.9,6.85,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1011.75,0.0,0.0,996.19995,1002.30005,0.0,0.0,85.825,1008.44995,0.0,0.0,0.0,0.0,0.0,217.777,7.267,0.0,280.65002,13.7,46019.375,1.8,-1.525,-0.975,0.0,107.80000000000001
2022-10-30 14:00:00,6.775,1.2515,7940.3066,165161.8,19.9,6380.961,0.0,278.175,10.125,76676.82,6.25,109072.84,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1011.225,0.0,0.0,995.8,1001.9,0.0,0.0,86.9,1008.05,0.0,0.0,0.0,0.0,0.0,231.65825,2.54675,0.0,280.65002,0.0,44289.1,1.55,-1.475,-0.4,0.0,61.74
2022-10-30 15:00:00,6.325,1.2605,6659.6704,22545.625,0.0,4416.2466,0.0,277.1,0.0,18213.225,0.0,11260.475,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.8,0.0,0.0,995.5,1001.65,0.0,0.0,89.649994,1007.825,0.0,0.0,0.0,0.0,0.0,245.1145,-3.165,0.0,280.575,0.0,40546.477,1.4,-1.3499999,0.4,0.0,19.6
2022-10-30 16:00:00,5.725,1.2695,5379.034,0.0,0.0,3188.3,0.0,275.625,0.0,0.0,0.0,0.0,8.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.175,0.0,0.0,995.0,1001.175,0.0,0.0,92.3,1007.375,0.0,0.0,0.0,0.0,0.0,258.35724,-9.53325,0.0,280.65002,8.25,37218.527,1.7,-1.4,0.9,0.0,0.9800000000000001
2022-10-30 17:00:00,5.4,1.27325,4098.3975,0.0,0.0,3394.15,0.0,274.775,0.0,0.0,0.0,0.0,26.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.8,0.0,0.0,994.675,1000.875,59.05,0.0,91.899994,1007.1,0.0,0.0,0.0,0.0,0.0,271.70374,-16.21325,0.0,280.9,26.2,38330.1,1.6,-1.05,1.1750001,0.0,0.0
2022-10-30 18:00:00,5.4,1.2735,3298.0,0.0,0.0,2822.45,-1.0,274.7,0.0,0.0,0.0,0.0,69.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.675,0.0,0.0,994.525,1000.7,58.800003,0.0,88.525,1006.95,0.0,0.0,0.0,0.0,0.0,285.54175,-22.842,0.0,280.8,69.4,40670.297,1.425,-0.675,1.2,0.0,0.0
2022-10-30 19:00:00,5.575,1.269,2579.525,0.0,0.0,2111.075,0.5,275.2,0.0,0.0,0.0,0.0,81.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.5,0.0,0.0,994.275,1000.45,44.125,0.0,84.3,1006.65,0.0,0.0,0.0,0.0,0.0,300.2945,-29.01625,0.0,280.625,82.075,42450.773,1.15,-0.425,1.05,0.0,0.0
2022-10-30 20:00:00,5.6,1.2645,2051.0,0.0,0.0,1865.45,1.0,275.32498,0.0,0.0,0.0,0.0,92.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.4,0.0,0.0,994.175,1000.3,6.55,0.0,82.125,1006.5,0.0,0.0,0.0,0.0,0.0,316.33875,-34.27575,0.1,280.45,93.45,45229.375,0.95,-0.525,0.8,0.0,0.0
2022-10-30 21:00:00,5.6,1.26075,2120.6,0.0,0.0,1740.5,0.25,275.375,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.25,0.0,0.0,994.0,1000.125,0.0,0.0,79.9,1006.3,0.0,0.0,0.0,0.0,0.0,333.837,-38.11275,0.2,280.75,100.0,47183.727,1.2,-0.975,0.7,0.0,0.0
2022-10-30 22:00:00,5.725,1.258,2006.925,0.0,0.0,1724.65,0.0,275.65,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.05,0.0,0.0,993.75,999.875,0.0,0.0,77.975,1006.025,0.0,0.0,0.0,0.0,0.0,352.5155,-40.05375,0.125,281.25,100.0,47748.9,1.225,-1.125,0.45000002,0.0,0.0
2022-10-30 23:00:00,5.8250003,1.2574999,3602.6,0.0,0.0,1989.475,0.25,275.84998,0.0,0.0,0.0,0.0,94.525,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.725,0.0,0.0,993.475,999.575,0.0,0.0,78.15,1005.75,0.0,0.0,0.0,0.0,0.0,11.29825,-39.92825,0.1,281.1,99.525,47201.7,0.975,-0.95,0.125,0.0,-0.0
2022-10-31 00:00:00,5.875,1.26125,5205.1,0.0,0.0,2306.45,1.0,275.95,0.0,0.0,0.0,0.0,86.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.825,0.0,0.0,992.525,998.65,0.0,0.0,80.65,1004.85,0.0,0.0,0.0,0.0,0.0,28.9905,-37.96225,0.0,280.7,99.45,44232.25,1.25,-1.2,0.25,0.0,-0.0
2022-10-31 01:00:00,5.95,1.2605,3622.35,0.0,0.0,2214.4,1.0,276.15,0.0,0.0,0.0,0.0,93.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.35,0.0,0.0,992.05,998.175,0.0,0.0,82.35,1004.35,0.0,0.0,0.0,0.0,0.1,46.31225,-33.86725,0.0,280.975,100.0,42957.9,1.15,-1.075,0.45000002,0.0,0.0
2022-10-31 02:00:00,6.05,1.2585,4009.5,0.0,0.0,1904.75,1.0,276.45,0.0,0.0,0.0,0.0,98.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.875,0.12,1.0,992.525,998.675,0.0,0.05,84.825,1004.80005,0.0,0.0,0.0,0.0,0.5,62.16325,-28.42775,0.125,280.0,100.0,22980.426,0.975,0.0,0.050000012,0.0,0.0
2022-10-31 03:00:00,6.25,1.259,3083.0,0.0,0.0,1634.15,0.75,276.925,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.225,0.15,1.0,992.85,998.975,0.0,0.1,88.25,1005.15,0.0,0.0,0.0,0.0,0.8,76.75775,-22.14975,0.2,279.175,100.0,7443.325,1.05,0.85,0.45,0.0,0.0
2022-10-31 04:00:00,6.375,1.259,2332.825,0.0,0.0,1309.25,0.75,277.125,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.25,0.0,0.0,992.95,999.05,0.0,0.1,91.35,1005.25,0.0,0.0,0.0,0.0,0.55,90.49275,-15.4869995,0.125,279.125,100.0,5518.1,1.7,0.775,1.5,0.0,0.0
2022-10-31 05:00:00,6.5,1.25775,1788.675,0.0,0.0,1199.125,1.0,277.5,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.375,0.0,0.0,993.0,999.1,0.0,0.1,91.15,1005.3,0.0,0.0,0.0,0.0,0.22500001,103.7915,-8.83375,0.125,279.95,100.0,5614.7,2.0749998,0.75,1.925,0.0,0.0
2022-10-31 06:00:00,6.8,1.2545,2041.8999,0.0,0.0,1799.0,1.0,278.125,0.0,0.0,0.0,0.0,95.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.55,0.0,0.0,993.175,999.3,0.0,0.05,90.0,1005.425,0.0,0.0,0.0,0.0,0.075,117.03525,-2.5485,0.075,280.975,95.825,9715.65,1.85,0.22500001,1.85,0.0,0.0
2022-10-31 07:00:00,6.9,1.25275,2264.6,29752.602,24.1,1972.725,1.0,278.3,16.25,29266.324,0.0,0.0,68.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1008.7,0.0,0.0,993.35,999.475,0.0,0.0,89.2,1005.625,0.0,0.0,0.0,0.0,0.0,130.52524,3.02625,0.0,281.8,68.0,27724.5,1.575,-0.4,1.5,0.0,0.0
2022-10-31 08:00:00,7.15,1.2465,2196.346,181607.4,79.325,1869.4083,0.0,278.9,38.675,98872.55,41.625,74943.1,21.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.9,0.0,0.0,993.525,999.6,0.0,0.0,88.6,1005.725,0.0,0.0,0.0,0.0,0.0,144.45526,7.55925,0.0,282.5,21.0,41147.477,1.45,-0.75,1.25,0.0,1.9600000000000002
2022-10-31 09:00:00,7.7,1.24,2017.5417,387360.34,133.15,1835.7167,0.0,280.1,44.45,149652.22,97.175,249839.19,0.375,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1009.175,0.0,0.0,993.775,999.85,0.0,0.0,89.125,1005.95,0.0,0.0,0.0,0.0,0.0,158.87476,10.7435,0.0,282.725,0.375,41361.9,1.15,-0.5,1.075,0.0,33.32
2022-10-31 10:00:00,8.35,1.2362499,1880.0,541720.75,162.8,1809.8,0.0,281.35,53.25,175915.95,106.075,365836.7,61.475,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1009.375,0.0,0.0,994.025,1000.05,0.0,0.0,90.0,1006.125,0.0,0.0,0.0,0.0,0.0,173.67125,12.3355,0.0,282.775,67.2,38342.176,0.825,-0.2,0.775,0.0,85.26
